"Hugo_Symbol","LUAD","COAD","pval","or","ci.up","ci.low","adjPval"
"C15orf39",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"C1orf112",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"CARS1",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"CATSPER3",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"CHRDL2",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"CHRNA2",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"CHST10",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"CIR1",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"CNOT11",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"CYP2F1",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"DDX24",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"DOC2A",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"DPP9",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"DUSP16",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"EID3",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"GIT2",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"GPBP1",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"GPR12",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"KRT85",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"LONRF1",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"MACO1",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"MED25",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"MICAL1",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"MXRA8",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"MYC",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"NIBAN2",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"NOC3L",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"NR2C2",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"NUFIP1",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"OR52D1",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"PABPC1",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"PIAS3",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"POLK",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"POLN",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"QRICH1",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"SFI1",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"SHKBP1",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"SLC4A9",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"SNRK",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"SRP68",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"THBS3",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"TLCD3B",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"TM9SF3",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"TRIP4",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"TSPAN10",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"UNK",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"VWA7",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"ZBTB38",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"ZNF350",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"ZNF429",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"ZNF480",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"ZNF699",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"ZNF709",3,9,0.0151513990120434,0.211229041668487,0.854247949873627,0.036524025691538,0.115447408428829
"PKHD1L1",70,27,0.015203803075024,1.77602909924418,2.94919695637176,1.09586541306651,0.115447408428829
"NDST4",38,11,0.0152966185383658,2.32436288458833,5.11701446217828,1.14405460687307,0.115447408428829
"OR4C15",34,9,0.0153108073327999,2.53639647304801,6.09381431920384,1.17217442930081,0.115447408428829
"AP2A2",8,15,0.0154405046136731,0.334911803240869,0.852531540764092,0.121555942029343,0.115447408428829
"ARAP3",8,15,0.0154405046136731,0.334911803240869,0.852531540764092,0.121555942029343,0.115447408428829
"CASP8AP2",8,15,0.0154405046136731,0.334911803240869,0.852531540764092,0.121555942029343,0.115447408428829
"CNGB1",8,15,0.0154405046136731,0.334911803240869,0.852531540764092,0.121555942029343,0.115447408428829
"DENND5A",8,15,0.0154405046136731,0.334911803240869,0.852531540764092,0.121555942029343,0.115447408428829
"EXOC1",8,15,0.0154405046136731,0.334911803240869,0.852531540764092,0.121555942029343,0.115447408428829
"ISLR2",8,15,0.0154405046136731,0.334911803240869,0.852531540764092,0.121555942029343,0.115447408428829
"MROH5",8,15,0.0154405046136731,0.334911803240869,0.852531540764092,0.121555942029343,0.115447408428829
"PBRM1",8,15,0.0154405046136731,0.334911803240869,0.852531540764092,0.121555942029343,0.115447408428829
"SBF1",8,15,0.0154405046136731,0.334911803240869,0.852531540764092,0.121555942029343,0.115447408428829
"SLC3A2",8,15,0.0154405046136731,0.334911803240869,0.852531540764092,0.121555942029343,0.115447408428829
"SNX13",8,15,0.0154405046136731,0.334911803240869,0.852531540764092,0.121555942029343,0.115447408428829
"TMEM94",8,15,0.0154405046136731,0.334911803240869,0.852531540764092,0.121555942029343,0.115447408428829
"ZMYM2",8,15,0.0154405046136731,0.334911803240869,0.852531540764092,0.121555942029343,0.115447408428829
"ZNF615",8,15,0.0154405046136731,0.334911803240869,0.852531540764092,0.121555942029343,0.115447408428829
"VWA3B",26,6,0.0160199333444245,2.88872896719249,8.67547119887548,1.1467121221071,0.115447408428829
"A2ML1",22,28,0.0163896812633279,0.486657089634196,0.899245010958965,0.260364261264863,0.115447408428829
"ABHD16A",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"ABRAXAS1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"AC092143.1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"AKIRIN2",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"AKR1C1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"ALG5",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"ALG6",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"ANKRD6",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"ANO8",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"ARHGAP45",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"ART3",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"ASH2L",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"ATAD3A",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"ATF7IP2",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"ATG10",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"ATG4B",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"C17orf75",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"C19orf57",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"CARD10",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"CAT",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"CCDC198",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"CCDC62",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"CD276",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"CDK11B",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"CDKN2AIP",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"CHST3",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"COPS7A",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"CSK",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"CYREN",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"DHODH",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"DNAJB14",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"DNAJC16",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"ENDOU",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"FGF20",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"FMO5",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"FSCN2",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"GLT6D1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"GSK3A",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"GTPBP2",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"HIC2",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"HTRA3",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"IFI35",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"IL1RAP",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"ILDR1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"IRF5",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"KATNB1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"KBTBD4",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"KIFBP",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"KLHDC8B",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"L3MBTL2",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"LRCH4",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"LTBR",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"LYVE1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"MAN2C1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"MAPK6",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"MARVELD3",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"MTX3",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"MUC20",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"MYSM1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"NACC1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"NKAIN3",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"NR1D2",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"NTN1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"PHAX",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"PHF12",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"PLCD1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"PRG3",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"PRKAG1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"PRRT2",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"PRSS8",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"RANBP9",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"RASGRP1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"RGS10",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"RSAD1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"SELENOO",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"SLC66A1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"SMARCE1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"SREK1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"STAC2",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"STK32A",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"STXBP3",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"TAF6L",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"TBC1D2B",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"TBL2",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"TCN2",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"THOC1",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"TIMM44",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"TMEM164",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"TMEM200C",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"TMEM60",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"TNFRSF21",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"TNFSF11",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"TPM3",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"TRABD",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"TSFM",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"TUBA4A",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"UBXN6",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
"UGP2",1,6,0.0166124847183255,0.106226986892822,0.881317298225343,0.00230460992119569,0.115447408428829
