"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"PEX14",0,0,0,0,2,0,0,0,0,2,2,2
"PEX26",0,0,0,0,2,0,0,0,0,2,2,2
"PF4",0,0,0,0,2,0,0,0,0,2,2,2
"PFDN1",0,0,0,0,2,0,0,0,0,2,2,2
"PGAM2",0,1,0,0,1,0,0,0,0,2,2,2
"PGAM5",0,0,0,0,2,0,0,0,0,2,2,2
"PGF",0,1,0,0,1,0,0,0,0,2,2,2
"PGGHG",0,0,0,0,1,1,0,0,0,2,2,2
"PGGT1B",0,1,0,0,1,0,0,0,0,2,2,2
"PGK1",0,0,0,0,2,0,0,0,0,2,2,2
"PGLYRP2",0,0,0,0,2,0,0,0,0,2,2,2
"PHB",0,0,0,0,2,0,0,0,0,2,2,2
"PHETA1",0,0,0,0,2,0,0,0,0,2,2,2
"PHGDH",0,0,0,0,2,0,0,0,0,2,2,2
"PIGC",1,1,0,0,0,0,0,0,0,2,2,2
"PIGL",2,0,0,0,0,0,0,0,0,2,2,2
"PIGN",0,0,0,0,2,0,0,0,0,2,2,2
"PIGT",1,0,0,0,1,0,0,0,0,2,2,2
"PIGU",0,0,0,0,2,0,0,0,0,2,2,2
"PIGW",0,0,0,0,2,0,0,0,0,2,2,2
"PIGX",0,0,0,0,2,0,0,0,0,2,2,2
"PIGZ",1,0,0,0,1,0,0,0,0,2,2,2
"PIH1D2",1,0,0,0,1,0,0,0,0,2,2,2
"PILRA",0,0,0,0,2,0,0,0,0,2,2,2
"PIM1",0,0,0,0,2,0,0,0,0,2,2,2
"PIMREG",1,0,1,0,0,0,0,0,0,2,2,2
"PIP",0,0,0,0,2,0,0,0,0,2,2,2
"PIP4P1",2,0,0,0,0,0,0,0,0,2,2,2
"PIR",0,0,0,0,2,0,0,0,0,2,2,2
"PKIA",0,0,0,0,2,0,0,0,0,2,2,2
"PKIG",0,0,0,0,2,0,0,0,0,2,2,2
"PLA2G2C",0,0,0,0,2,0,0,0,0,2,2,2
"PLA2G2E",0,0,0,0,2,0,0,0,0,2,2,2
"PLAAT1",0,0,0,0,2,0,0,0,0,2,2,2
"PLAAT3",0,0,0,0,2,0,0,0,0,2,2,2
"PLAAT5",0,0,0,0,2,0,0,0,0,2,2,2
"PLAUR",0,0,0,0,0,2,0,0,0,2,2,2
"PLBD2",0,0,0,0,2,0,0,0,0,2,2,2
"PLEKHF1",0,0,0,0,2,0,0,0,0,2,2,2
"PLIN2",1,0,0,0,1,0,0,0,0,2,2,2
"PLK3",2,0,0,0,0,0,0,0,0,2,2,2
"PLP2",0,0,0,0,2,0,0,0,0,2,2,2
"PLPBP",0,0,0,0,2,0,0,0,0,2,2,2
"PLPP2",0,0,0,0,2,0,0,0,0,2,2,2
"PLSCR3",1,0,0,0,1,0,0,0,0,2,2,2
"PLXDC1",0,0,0,0,2,0,0,0,0,2,2,2
"PMCH",0,0,0,0,2,0,0,0,0,2,2,2
"PMEPA1",1,1,0,0,0,0,0,0,0,2,2,2
"PMF1",0,0,0,0,2,0,0,0,0,2,2,2
"PMM1",0,0,0,0,2,0,0,0,0,2,2,2
"PMPCA",0,0,0,0,2,0,0,0,0,2,2,2
"PNKD",0,1,0,0,1,0,0,0,0,2,2,2
"PNMA1",0,0,0,0,2,0,0,0,0,2,2,2
"PNO1",0,0,0,0,2,0,0,0,0,2,2,2
"PNPLA4",0,0,0,0,2,0,0,0,0,2,2,2
"POC1B",0,0,0,0,2,0,0,0,0,2,2,2
"POLA2",0,0,0,0,2,0,0,0,0,2,2,2
"POLDIP2",0,0,0,0,2,0,0,0,0,2,2,2
"POLE2",1,0,0,0,1,0,0,0,0,2,2,2
"POLE3",0,0,0,0,2,0,0,0,0,2,2,2
"POLL",0,0,0,0,2,0,0,0,0,2,2,2
"POLR1D",0,0,0,0,2,0,0,0,0,2,2,2
"POLR1F",0,2,0,0,0,0,0,0,0,2,2,2
"POLR1G",0,0,0,0,2,0,0,0,0,2,2,2
"POLR2D",0,0,0,0,2,0,0,0,0,2,2,2
"POLR2F",0,1,0,0,1,0,0,0,0,2,2,2
"POLR3H",1,0,0,0,1,0,0,0,0,2,2,2
"POM121L2",0,0,0,0,2,0,0,0,0,2,2,2
"POMGNT2",0,0,0,0,2,0,0,0,0,2,2,2
"POMZP3",0,0,0,0,1,0,0,1,0,2,2,2
"POP7",0,0,0,0,2,0,0,0,0,2,2,2
"POU4F1",0,0,0,0,2,0,0,0,0,2,2,2
"POU5F1",1,0,0,0,1,0,0,0,0,2,2,2
"PPBP",0,0,0,0,2,0,0,0,0,2,2,2
"PPCS",1,0,0,0,1,0,0,0,0,2,2,2
"PPIAL4G",0,0,0,0,2,0,0,0,0,2,2,2
"PPIB",1,0,0,0,1,0,0,0,0,2,2,2
"PPIC",0,0,0,0,2,0,0,0,0,2,2,2
"PPIL1",0,0,0,0,2,0,0,0,0,2,2,2
"PPM1F",0,0,0,0,2,0,0,0,0,2,2,2
"PPP1CA",0,0,0,0,2,0,0,0,0,2,2,2
"PPP1R17",0,0,0,0,2,0,0,0,0,2,2,2
"PPP1R1B",1,0,0,0,1,0,0,0,0,2,2,2
"PPP1R2",0,0,0,0,2,0,0,0,0,2,2,2
"PPP6R1",0,0,0,0,2,0,0,0,0,2,2,2
"PRAME",0,0,0,0,2,0,0,0,0,2,2,2
"PRDX4",0,0,0,0,2,0,0,0,0,2,2,2
"PREB",0,0,0,0,2,0,0,0,0,2,2,2
"PREPL",0,0,0,0,1,0,0,1,0,2,2,2
"PRIMA1",0,0,0,0,2,0,0,0,0,2,2,2
"PRKAR2B",0,0,0,0,2,0,0,0,0,2,2,2
"PRKRIP1",1,0,0,0,1,0,0,0,0,2,2,2
"PRKX",0,0,0,0,2,0,0,0,0,2,2,2
"PRM3",0,0,0,0,2,0,0,0,0,2,2,2
"PRMT1",0,0,0,0,2,0,0,0,0,2,2,2
"PROC",0,0,0,0,2,0,0,0,0,2,2,2
"PRPF38A",0,0,0,0,2,0,0,0,0,2,2,2
"PRPF39",0,0,0,0,2,0,0,0,0,2,2,2
"PRPH2",0,0,0,0,2,0,0,0,0,2,2,2
"PRPS1L1",0,0,0,0,2,0,0,0,0,2,2,2
"PRR23C",0,0,0,0,2,0,0,0,0,2,2,2
"PRSS21",0,0,0,0,2,0,0,0,0,2,2,2
"PRSS22",0,0,0,0,2,0,0,0,0,2,2,2
"PRSS27",0,0,0,0,2,0,0,0,0,2,2,2
"PRSS33",0,0,0,0,2,0,0,0,0,2,2,2
"PRSS57",0,0,0,0,2,0,0,0,0,2,2,2
"PRTFDC1",0,0,0,0,2,0,0,0,0,2,2,2
"PSAP",0,0,0,0,1,0,0,1,0,2,2,2
"PSG11",0,0,0,0,2,0,0,0,0,2,2,2
"PSMA1",0,0,0,0,2,0,0,0,0,2,2,2
"PSMA3",0,0,0,0,2,0,0,0,0,2,2,2
"PSMA7",0,0,0,0,1,1,0,0,0,2,2,2
"PSMB1",0,0,0,0,2,0,0,0,0,2,2,2
"PSMB3",0,0,0,0,2,0,0,0,0,2,2,2
"PSMB5",1,0,0,0,1,0,0,0,0,2,2,2
"PSMB7",0,0,0,0,2,0,0,0,0,2,2,2
"PSMB9",0,0,0,0,2,0,0,0,0,2,2,2
"PSMC3IP",0,2,0,0,0,0,0,0,0,2,2,2
"PSMD14",0,0,0,0,2,0,0,0,0,2,2,2
"PSMD7",0,0,0,0,1,1,0,0,0,2,2,2
"PSMF1",0,0,0,0,2,0,0,0,0,2,2,2
"PSMG2",2,0,0,0,0,0,0,0,0,2,2,2
"PTGES2",0,0,0,0,2,0,0,0,0,2,2,2
"PTGR2",1,0,0,0,1,0,0,0,0,2,2,2
"PTN",0,0,0,0,2,0,0,0,0,2,2,2
"PTPA",0,0,0,0,2,0,0,0,0,2,2,2
"PTPN7",0,0,0,0,2,0,0,0,0,2,2,2
"PUDP",0,0,0,0,2,0,0,0,0,2,2,2
"PVRIG",1,0,0,0,1,0,0,0,0,2,2,2
"PXMP2",0,0,0,0,1,1,0,0,0,2,2,2
"PXN",0,0,0,0,1,1,0,0,0,2,2,2
"QPCT",1,1,0,0,0,0,0,0,0,2,2,2
"QPCTL",0,0,0,0,2,0,0,0,0,2,2,2
"R3HDML",0,0,0,0,2,0,0,0,0,2,2,2
"RAB10",0,0,0,0,1,0,0,1,0,2,2,2
"RAB11A",0,0,0,0,0,1,0,0,1,2,2,2
"RAB15",0,0,0,0,2,0,0,0,0,2,2,2
"RAB20",0,0,0,0,2,0,0,0,0,2,2,2
"RAB22A",0,0,0,0,0,2,0,0,0,2,2,2
"RAB24",0,0,0,0,2,0,0,0,0,2,2,2
"RAB25",0,0,0,0,2,0,0,0,0,2,2,2
"RAB26",0,0,0,0,0,0,0,2,0,2,2,2
"RAB28",2,0,0,0,0,0,0,0,0,2,2,2
"RAB31",0,0,0,0,2,0,0,0,0,2,2,2
"RAB33A",0,0,0,0,2,0,0,0,0,2,2,2
"RAB38",0,0,0,0,2,0,0,0,0,2,2,2
"RAB39A",1,0,0,0,1,0,0,0,0,2,2,2
"RAB3A",0,0,1,0,1,0,0,0,0,2,2,2
"RAB6A",0,0,0,0,2,0,0,0,0,2,2,2
"RAB8B",0,0,0,0,2,0,0,0,0,2,2,2
"RAB9A",1,0,0,0,1,0,0,0,0,2,2,2
"RABL2A",1,0,0,0,1,0,0,0,0,2,2,2
"RABL2B",0,0,0,0,2,0,0,0,0,2,2,2
"RAC2",0,0,0,0,1,0,0,1,0,2,2,2
"RACK1",0,0,1,0,1,0,0,0,0,2,2,2
"RAD51B",0,0,0,0,1,1,0,0,0,2,2,2
"RAD51D",0,0,0,0,2,0,0,0,0,2,2,2
"RAD52",0,0,0,0,2,0,0,0,0,2,2,2
"RAD9A",1,0,0,0,1,0,0,0,0,2,2,2
"RALA",0,0,0,0,2,0,0,0,0,2,2,2
"RALB",0,0,0,0,2,0,0,0,0,2,2,2
"RAMP2",0,1,0,0,0,0,0,1,0,2,2,2
"RAP2A",0,0,0,0,2,0,0,0,0,2,2,2
"RAPSN",0,0,0,0,2,0,0,0,0,2,2,2
"RASGEF1C",0,0,0,0,2,0,0,0,0,2,2,2
"RASL11A",1,0,0,0,1,0,0,0,0,2,2,2
"RASL12",0,0,0,0,2,0,0,0,0,2,2,2
"RASSF10",0,0,0,0,2,0,0,0,0,2,2,2
"RASSF6",0,0,0,0,2,0,0,0,0,2,2,2
"RASSF7",0,0,0,0,1,0,0,1,0,2,2,2
"RBFA",0,0,0,0,1,0,0,1,0,2,2,2
"RBIS",1,0,0,0,1,0,0,0,0,2,2,2
"RBKS",0,0,0,0,2,0,0,0,0,2,2,2
"RBM44",0,0,0,0,2,0,0,0,0,2,2,2
"RBM8A",0,0,0,0,2,0,0,0,0,2,2,2
"RBMX",1,0,0,0,0,1,0,0,0,2,2,2
"RBMXL3",0,0,0,0,2,0,0,0,0,2,2,2
"RBPMS",0,0,0,0,0,1,0,1,0,2,2,2
"RBPMS2",0,0,0,0,2,0,0,0,0,2,2,2
"RCAN2",0,0,0,0,2,0,0,0,0,2,2,2
"REEP3",1,0,0,0,1,0,0,0,0,2,2,2
"REEP4",0,0,0,0,2,0,0,0,0,2,2,2
"REG3A",0,0,0,0,2,0,0,0,0,2,2,2
"RELL1",0,0,0,0,2,0,0,0,0,2,2,2
"RELT",1,0,0,0,1,0,0,0,0,2,2,2
"REPIN1",0,0,0,0,2,0,0,0,0,2,2,2
"RERGL",0,0,0,0,1,1,0,0,0,2,2,2
"RETN",0,0,0,0,1,1,0,0,0,2,2,2
"RETNLB",0,0,0,0,2,0,0,0,0,2,2,2
"REXO2",0,1,0,0,1,0,0,0,0,2,2,2
"REXO4",0,0,0,0,2,0,0,0,0,2,2,2
"RFFL",0,0,0,0,0,2,0,0,0,2,2,2
"RFPL1",0,0,0,0,2,0,0,0,0,2,2,2
"RFWD3",1,0,0,0,1,0,0,0,0,2,2,2
"RFX8",0,0,0,0,2,0,0,0,0,2,2,2
"RFXAP",1,0,0,0,1,0,0,0,0,2,2,2
"RGL4",0,0,0,0,1,1,0,0,0,2,2,2
"RGPD4",1,0,0,0,1,0,0,0,0,2,2,2
"RGR",0,0,0,0,2,0,0,0,0,2,2,2
"RGS7BP",0,0,0,0,2,0,0,0,0,2,2,2
"RHBDD2",0,0,0,0,2,0,0,0,0,2,2,2
"RHOH",0,0,0,0,2,0,0,0,0,2,2,2
"RHOJ",1,0,0,0,1,0,0,0,0,2,2,2
"RHOQ",0,0,0,0,2,0,0,0,0,2,2,2
"RHOT2",0,0,0,0,2,0,0,0,0,2,2,2
"RHOU",0,0,0,0,2,0,0,0,0,2,2,2
"RHOXF2",0,0,0,0,2,0,0,0,0,2,2,2
"RIBC2",0,0,0,0,2,0,0,0,0,2,2,2
"RILPL2",0,0,0,0,2,0,0,0,0,2,2,2
"RIOK3",0,0,0,0,1,0,0,1,0,2,2,2
"RIOX1",0,0,0,0,2,0,0,0,0,2,2,2
"RIPK3",0,0,0,0,2,0,0,0,0,2,2,2
"RITA1",0,0,1,0,1,0,0,0,0,2,2,2
"RMND1",0,0,0,0,2,0,0,0,0,2,2,2
"RNASE3",0,0,0,0,2,0,0,0,0,2,2,2
"RNASE4",0,0,0,0,2,0,0,0,0,2,2,2
"RNASE6",0,0,0,0,2,0,0,0,0,2,2,2
"RNASEH2A",0,0,0,0,2,0,0,0,0,2,2,2
"RNASET2",1,0,0,0,0,0,0,1,0,2,2,2
"RNF11",0,0,0,0,2,0,0,0,0,2,2,2
"RNF121",0,0,0,0,2,0,0,0,0,2,2,2
"RNF133",1,0,0,0,1,0,0,0,0,2,2,2
"RNF149",0,0,0,0,1,1,0,0,0,2,2,2
"RNF151",0,0,0,0,2,0,0,0,0,2,2,2
"RNF157",0,0,0,0,2,0,0,0,0,2,2,2
"RNF170",0,0,0,0,1,1,0,0,0,2,2,2
"RNF175",0,0,0,0,2,0,0,0,0,2,2,2
"RNF181",0,0,0,0,1,0,1,0,0,2,2,2
"RNF182",0,0,0,0,2,0,0,0,0,2,2,2
"RNF2",1,0,0,0,1,0,0,0,0,2,2,2
"RNF208",1,0,0,0,1,0,0,0,0,2,2,2
"RNF212B",0,0,0,0,2,0,0,0,0,2,2,2
"RNFT2",0,0,0,0,2,0,0,0,0,2,2,2
"RNPC3",0,0,0,0,2,0,0,0,0,2,2,2
"RNPEP",0,0,0,0,2,0,0,0,0,2,2,2
"ROPN1",0,0,0,0,1,0,0,1,0,2,2,2
"RORC",0,0,0,0,2,0,0,0,0,2,2,2
"RPAIN",0,0,1,0,1,0,0,0,0,2,2,2
"RPE",1,0,0,0,1,0,0,0,0,2,2,2
"RPF1",0,0,0,0,1,1,0,0,0,2,2,2
"RPL10",0,0,0,0,2,0,0,0,0,2,2,2
"RPL13",0,0,0,0,2,0,0,0,0,2,2,2
"RPL21",0,0,0,0,2,0,0,0,0,2,2,2
"RPL24",0,0,0,0,2,0,0,0,0,2,2,2
"RPL31",0,0,0,0,2,0,0,0,0,2,2,2
"RPL35",0,0,0,0,2,0,0,0,0,2,2,2
"RPL4",0,0,0,0,2,0,0,0,0,2,2,2
"RPL7",0,0,0,0,2,0,0,0,0,2,2,2
"RPL9",0,0,0,0,2,0,0,0,0,2,2,2
"RPP25L",1,0,0,0,1,0,0,0,0,2,2,2
"RPRD1B",0,0,0,0,1,0,0,1,0,2,2,2
"RPS2",0,0,0,0,2,0,0,0,0,2,2,2
"RPS3",0,0,0,0,2,0,0,0,0,2,2,2
"RPS6KB2",1,0,0,0,1,0,0,0,0,2,2,2
"RPS6KL1",1,0,0,0,1,0,0,0,0,2,2,2
"RPS7",0,0,0,0,2,0,0,0,0,2,2,2
"RPTN",0,0,0,0,1,1,0,0,0,2,2,2
"RPUSD3",0,0,0,0,2,0,0,0,0,2,2,2
"RRAGD",0,0,0,0,2,0,0,0,0,2,2,2
"RRAS2",0,0,0,0,2,0,0,0,0,2,2,2
"RRM2",0,0,1,0,1,0,0,0,0,2,2,2
"RRM2B",0,0,0,0,2,0,0,0,0,2,2,2
"RSPH14",0,0,0,0,2,0,0,0,0,2,2,2
"RSPRY1",0,0,0,0,2,0,0,0,0,2,2,2
"RTBDN",0,0,0,0,2,0,0,0,0,2,2,2
"RTL8B",0,0,0,0,2,0,0,0,0,2,2,2
"RTN4R",0,0,0,0,2,0,0,0,0,2,2,2
"RTP2",0,0,0,0,2,0,0,0,0,2,2,2
"RTP4",1,0,0,0,1,0,0,0,0,2,2,2
"RUFY2",1,0,0,0,1,0,0,0,0,2,2,2
"RUNDC1",0,0,0,0,2,0,0,0,0,2,2,2
"RWDD1",0,0,0,0,2,0,0,0,0,2,2,2
"RWDD3",0,0,0,0,2,0,0,0,0,2,2,2
"S100A13",0,0,0,0,2,0,0,0,0,2,2,2
"S100A7L2",0,0,0,0,2,0,0,0,0,2,2,2
"S100PBP",0,0,0,0,2,0,0,0,0,2,2,2
"S1PR1",0,0,0,0,2,0,0,0,0,2,2,2
"S1PR2",0,0,0,0,2,0,0,0,0,2,2,2
"S1PR3",0,0,0,0,2,0,0,0,0,2,2,2
"SAA1",0,0,0,0,2,0,0,0,0,2,2,2
"SAA2-SAA4",0,0,0,0,2,0,0,0,0,2,2,2
"SAC3D1",0,0,0,0,2,0,0,0,0,2,2,2
"SACM1L",1,0,0,0,1,0,0,0,0,2,2,2
"SAMD11",0,1,0,0,1,0,0,0,0,2,2,2
"SAMD8",0,0,0,0,2,0,0,0,0,2,2,2
"SAPCD2",0,0,0,0,2,0,0,0,0,2,2,2
"SAR1A",0,0,0,0,2,0,0,0,0,2,2,2
"SAT1",0,0,0,0,1,1,0,0,0,2,2,2
"SAT2",0,0,0,0,2,0,0,0,0,2,2,2
"SAXO1",0,0,0,0,2,0,0,0,0,2,2,2
"SBK2",0,0,0,0,2,0,0,0,0,2,2,2
"SC5D",0,0,0,0,2,0,0,0,0,2,2,2
"SCAMP4",0,0,0,0,2,0,0,0,0,2,2,2
"SCARB1",0,0,0,0,2,0,0,0,0,2,2,2
"SCD5",0,0,0,0,2,0,0,0,0,2,2,2
"SCGB1D1",0,0,0,0,2,0,0,0,0,2,2,2
"SCGB3A1",0,0,0,0,2,0,0,0,0,2,2,2
"SCIMP",0,0,0,0,2,0,0,0,0,2,2,2
"SCLY",0,0,0,0,2,0,0,0,0,2,2,2
"SCML1",0,0,0,0,2,0,0,0,0,2,2,2
"SCN1B",0,0,0,0,2,0,0,0,0,2,2,2
"SCO2",0,0,0,0,2,0,0,0,0,2,2,2
"SCOC",1,0,0,0,1,0,0,0,0,2,2,2
"SCP2D1",0,0,0,0,2,0,0,0,0,2,2,2
"SCRN2",0,0,0,0,2,0,0,0,0,2,2,2
"SCT",0,0,0,0,2,0,0,0,0,2,2,2
"SDCBP",0,0,0,0,2,0,0,0,0,2,2,2
"SEC22C",0,0,0,0,2,0,0,0,0,2,2,2
"SEC61A2",0,0,0,0,2,0,0,0,0,2,2,2
"SEC62",1,0,0,0,1,0,0,0,0,2,2,2
"SECISBP2",0,0,0,0,2,0,0,0,0,2,2,2
"SECTM1",0,0,0,0,2,0,0,0,0,2,2,2
"SELENOI",0,0,0,0,2,0,0,0,0,2,2,2
"SELENOM",0,0,0,0,2,0,0,0,0,2,2,2
"SELENON",0,0,0,0,2,0,0,0,0,2,2,2
"SELENOV",0,0,0,0,2,0,0,0,0,2,2,2
"SENP3",0,0,0,0,2,0,0,0,0,2,2,2
"SENP8",2,0,0,0,0,0,0,0,0,2,2,2
"SEPTIN1",0,0,0,0,2,0,0,0,0,2,2,2
"SERBP1",0,0,0,0,1,0,0,1,0,2,2,2
"SERINC1",0,0,0,0,1,0,0,1,0,2,2,2
"SERINC2",0,0,0,0,2,0,0,0,0,2,2,2
"SERPINA1",0,0,0,0,2,0,0,0,0,2,2,2
"SERPINB5",1,0,0,0,1,0,0,0,0,2,2,2
"SERPINH1",0,0,0,0,2,0,0,0,0,2,2,2
"SETD4",0,0,0,0,2,0,0,0,0,2,2,2
"SF3A2",0,0,0,0,2,0,0,0,0,2,2,2
"SFT2D1",0,0,0,0,0,2,0,0,0,2,2,2
"SFT2D2",0,0,0,0,1,1,0,0,0,2,2,2
"SFTPA1",0,0,0,0,2,0,0,0,0,2,2,2
"SFTPC",0,0,0,0,2,0,0,0,0,2,2,2
"SFTPD",0,0,0,0,2,0,0,0,0,2,2,2
"SFXN4",0,0,0,0,2,0,0,0,0,2,2,2
"SGF29",0,0,0,0,2,0,0,0,0,2,2,2
"SGK3",1,0,0,0,1,0,0,0,0,2,2,2
"SGMS2",0,0,0,0,2,0,0,0,0,2,2,2
"SGPP2",0,0,0,0,2,0,0,0,0,2,2,2
"SH2D1B",0,0,0,0,2,0,0,0,0,2,2,2
"SH2D4A",0,0,0,0,0,2,0,0,0,2,2,2
"SH3BGR",0,0,0,0,2,0,0,0,0,2,2,2
"SH3GL2",0,0,0,0,2,0,0,0,0,2,2,2
"SH3YL1",0,0,0,0,2,0,0,0,0,2,2,2
"SHARPIN",0,0,0,0,2,0,0,0,0,2,2,2
"SHD",0,0,0,0,2,0,0,0,0,2,2,2
"SHH",0,0,0,0,2,0,0,0,0,2,2,2
"SHISA2",0,0,0,0,2,0,0,0,0,2,2,2
"SHISA4",0,0,0,0,2,0,0,0,0,2,2,2
"SHPK",0,0,0,0,2,0,0,0,0,2,2,2
"SIGMAR1",0,0,0,0,2,0,0,0,0,2,2,2
"SIM2",2,0,0,0,0,0,0,0,0,2,2,2
"SINHCAF",0,0,0,0,2,0,0,0,0,2,2,2
"SIRPG",0,0,0,0,2,0,0,0,0,2,2,2
"SIRT2",0,0,0,0,2,0,0,0,0,2,2,2
"SIRT3",0,0,0,0,2,0,0,0,0,2,2,2
"SIRT7",0,0,0,0,2,0,0,0,0,2,2,2
"SKI",0,0,0,0,2,0,0,0,0,2,2,2
"SLA2",0,0,0,0,2,0,0,0,0,2,2,2
"SLAMF9",0,0,0,0,2,0,0,0,0,2,2,2
"SLC10A1",0,0,0,0,2,0,0,0,0,2,2,2
"SLC10A3",1,0,0,0,1,0,0,0,0,2,2,2
"SLC10A7",0,0,0,0,0,2,0,0,0,2,2,2
"SLC15A4",0,0,0,0,2,0,0,0,0,2,2,2
"SLC16A2",0,0,0,0,2,0,0,0,0,2,2,2
"SLC18B1",0,0,0,0,2,0,0,0,0,2,2,2
"SLC22A25",0,0,0,0,2,0,0,0,0,2,2,2
"SLC25A10",1,0,0,0,1,0,0,0,0,2,2,2
"SLC25A11",0,0,0,0,2,0,0,0,0,2,2,2
"SLC25A15",0,0,0,0,1,0,1,0,0,2,2,2
"SLC25A17",2,0,0,0,0,0,0,0,0,2,2,2
"SLC25A33",0,1,0,0,1,0,0,0,0,2,2,2
"SLC25A35",0,0,0,0,2,0,0,0,0,2,2,2
"SLC25A38",2,0,0,0,0,0,0,0,0,2,2,2
"SLC25A40",0,0,0,0,2,0,0,0,0,2,2,2
"SLC25A41",1,0,0,0,1,0,0,0,0,2,2,2
"SLC25A45",0,0,0,0,1,1,0,0,0,2,2,2
"SLC25A46",0,0,0,0,2,0,0,0,0,2,2,2
"SLC25A6",0,0,0,0,2,0,0,0,0,2,2,2
"SLC29A1",0,0,1,0,0,1,0,0,0,2,2,2
"SLC2A1",1,0,0,0,1,0,0,0,0,2,2,2
"SLC30A5",0,0,1,0,1,0,0,0,0,2,2,2
"SLC35B3",0,0,0,0,2,0,0,0,0,2,2,2
"SLC35C2",0,0,0,0,2,0,0,0,0,2,2,2
"SLC35E4",0,0,0,0,2,0,0,0,0,2,2,2
"SLC35F4",0,0,0,0,2,0,0,0,0,2,2,2
"SLC35G1",1,0,0,0,1,0,0,0,0,2,2,2
"SLC35G6",0,0,0,0,2,0,0,0,0,2,2,2
"SLC36A2",0,0,0,0,2,0,0,0,0,2,2,2
"SLC39A11",0,0,0,0,2,0,0,0,0,2,2,2
"SLC39A9",0,0,0,0,2,0,0,0,0,2,2,2
"SLC49A4",0,0,0,0,2,0,0,0,0,2,2,2
"SLC50A1",0,0,0,0,2,0,0,0,0,2,2,2
"SLC52A1",0,0,0,0,2,0,0,0,0,2,2,2
"SLC7A14",0,0,0,0,2,0,0,0,0,2,2,2
"SLC7A6",1,0,0,0,1,0,0,0,0,2,2,2
"SLCO1B3-SLCO1B7",0,0,0,0,1,1,0,0,0,2,2,2
"SLF1",0,0,0,0,2,0,0,0,0,2,2,2
"SLN",0,0,0,0,2,0,0,0,0,2,2,2
"SLPI",1,1,0,0,0,0,0,0,0,2,2,2
"SMAP1",2,0,0,0,0,0,0,0,0,2,2,2
"SMARCD3",0,0,0,0,2,0,0,0,0,2,2,2
"SMG9",0,0,0,0,2,0,0,0,0,2,2,2
"SMIM21",0,0,0,0,1,0,0,0,1,2,2,2
"SMR3B",0,0,0,0,2,0,0,0,0,2,2,2
"SMTNL2",0,0,0,0,2,0,0,0,0,2,2,2
"SMURF2",0,0,0,0,2,0,0,0,0,2,2,2
"SMYD4",0,0,0,0,2,0,0,0,0,2,2,2
"SNAPC5",0,0,0,0,2,0,0,0,0,2,2,2
"SNAPIN",1,1,0,0,0,0,0,0,0,2,2,2
"SNCB",0,0,0,0,2,0,0,0,0,2,2,2
"SNRNP25",0,0,0,0,2,0,0,0,0,2,2,2
"SNRPB",0,0,0,0,2,0,0,0,0,2,2,2
"SNX10",1,0,0,0,1,0,0,0,0,2,2,2
"SNX21",1,0,0,0,1,0,0,0,0,2,2,2
"SOCS2",0,0,0,0,2,0,0,0,0,2,2,2
"SOX1",0,0,0,0,2,0,0,0,0,2,2,2
"SOX14",0,0,0,0,2,0,0,0,0,2,2,2
"SOX4",0,0,0,0,2,0,0,0,0,2,2,2
"SOX8",0,0,0,0,2,0,0,0,0,2,2,2
"SP2",0,0,0,0,1,1,0,0,0,2,2,2
"SPACA3",0,0,0,0,2,0,0,0,0,2,2,2
"SPAM1",1,0,0,0,1,0,0,0,0,2,2,2
"SPATA2",0,0,0,0,2,0,0,0,0,2,2,2
"SPATA21",0,0,0,0,1,0,0,1,0,2,2,2
"SPATA4",0,0,0,0,2,0,0,0,0,2,2,2
"SPATA45",0,0,0,0,2,0,0,0,0,2,2,2
"SPATS1",0,0,0,0,2,0,0,0,0,2,2,2
"SPDYC",1,1,0,0,0,0,0,0,0,2,2,2
"SPHK1",2,0,0,0,0,0,0,0,0,2,2,2
"SPIC",0,1,0,0,1,0,0,0,0,2,2,2
"SPINK2",0,0,0,0,1,1,0,0,0,2,2,2
"SPINK7",2,0,0,0,0,0,0,0,0,2,2,2
"SPINK9",0,0,0,0,2,0,0,0,0,2,2,2
"SPN",0,0,0,0,2,0,0,0,0,2,2,2
"SPP2",0,0,0,0,2,0,0,0,0,2,2,2
"SPR",0,0,0,0,2,0,0,0,0,2,2,2
"SPRING1",0,1,0,0,1,0,0,0,0,2,2,2
"SPRR2B",0,0,0,0,2,0,0,0,0,2,2,2
"SPRY4",1,0,0,0,1,0,0,0,0,2,2,2
"SPRYD7",0,0,0,0,2,0,0,0,0,2,2,2
"SQSTM1",0,0,0,0,2,0,0,0,0,2,2,2
"SRD5A2",0,0,0,0,2,0,0,0,0,2,2,2
"SRP19",0,0,0,0,2,0,0,0,0,2,2,2
"SRP54",0,0,0,0,2,0,0,0,0,2,2,2
"SRR",0,0,0,0,1,1,0,0,0,2,2,2
"SRRD",0,0,0,0,0,2,0,0,0,2,2,2
"SRSF8",0,1,0,0,1,0,0,0,0,2,2,2
"SSBP1",0,0,0,0,2,0,0,0,0,2,2,2
"SSC4D",0,0,0,0,2,0,0,0,0,2,2,2
"SSH3",1,0,0,0,1,0,0,0,0,2,2,2
